Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Fri Mar  4 07:54:52,9.000,0.060,0.000,6650350.000,67277.000,807132.000,930864.000,546744.000,0.000,1.000
Fri Mar  4 07:54:53,20.000,0.060,1.000,7404413.000,81639.000,807132.000,930864.000,546744.000,12.000,0.000
Fri Mar  4 07:54:54,20.000,0.060,0.000,7404414.000,81640.000,807132.000,930864.000,546744.000,11.000,1.000
Fri Mar  4 07:54:55,20.000,0.060,1.000,7404414.000,81639.000,807132.000,930864.000,546744.000,12.000,0.000
Fri Mar  4 07:54:56,20.000,0.060,0.000,7404413.000,81639.000,807132.000,930864.000,546744.000,11.000,1.000
Fri Mar  4 07:54:57,20.000,0.060,1.000,7404414.000,81640.000,807132.000,930864.000,546744.000,12.000,0.000
Fri Mar  4 07:54:58,20.000,0.060,1.000,7404414.000,81639.000,807132.000,930864.000,546744.000,11.000,0.000
Fri Mar  4 07:54:59,20.000,0.060,0.000,7404414.000,81639.000,807132.000,930864.000,546744.000,12.000,1.000
Fri Mar  4 07:55:00,20.000,0.060,1.000,7404413.000,81640.000,807132.000,930864.000,546744.000,11.000,0.000
Fri Mar  4 07:55:01,20.000,0.060,0.000,7404414.000,81639.000,807132.000,930864.000,546744.000,12.000,1.000
Fri Mar  4 07:55:02,20.000,0.050,1.000,7407880.000,81662.000,807132.000,930864.000,548432.000,11.000,0.000
Fri Mar  4 07:55:03,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:04,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:05,29.000,0.050,0.000,9251923.000,93950.000,807132.000,930864.000,548432.000,6.000,0.000
Fri Mar  4 07:55:06,29.000,0.050,0.000,9251922.000,93951.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:07,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,7.000,1.000
Fri Mar  4 07:55:08,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:09,29.000,0.050,0.000,9251923.000,93950.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:10,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,6.000,0.000
Fri Mar  4 07:55:11,29.000,0.050,0.000,9251923.000,93951.000,807132.000,930864.000,548432.000,6.000,1.000
Fri Mar  4 07:55:12,29.000,0.050,0.000,9234835.000,93777.000,807132.000,930864.000,548948.000,6.000,1.000
Fri Mar  4 07:55:13,7.000,0.050,1.000,7761819.000,82007.000,809988.000,928008.000,548948.000,0.000,2.000
Fri Mar  4 07:55:14,7.000,0.050,0.000,7771175.000,82107.000,809988.000,928008.000,548948.000,0.000,3.000
Fri Mar  4 07:55:15,7.000,0.050,1.000,7771175.000,82106.000,809988.000,928008.000,548948.000,0.000,2.000
Fri Mar  4 07:55:16,7.000,0.050,0.000,7771175.000,82106.000,809988.000,928008.000,548948.000,0.000,3.000
Fri Mar  4 07:55:17,7.000,0.050,1.000,7771176.000,82106.000,809988.000,928008.000,548948.000,0.000,3.000
Fri Mar  4 07:55:18,7.000,0.050,0.000,7771175.000,82106.000,809988.000,928008.000,548948.000,0.000,2.000
Fri Mar  4 07:55:19,7.000,0.050,1.000,7771175.000,82107.000,809988.000,928008.000,548948.000,0.000,3.000
Fri Mar  4 07:55:20,7.000,0.050,0.000,7771175.000,82106.000,809988.000,928008.000,548948.000,0.000,2.000
Fri Mar  4 07:55:21,7.000,0.050,1.000,7771175.000,82106.000,809988.000,928008.000,548948.000,0.000,3.000
Fri Mar  4 07:55:22,7.000,0.040,0.000,7768097.000,82073.000,809988.000,928008.000,548960.000,0.000,2.000
Fri Mar  4 07:55:23,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,1.000
Fri Mar  4 07:55:24,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,0.000
Fri Mar  4 07:55:25,11.000,0.040,0.000,6390714.000,67229.000,809988.000,928008.000,548960.000,0.000,1.000
Fri Mar  4 07:55:26,11.000,0.040,0.000,6390715.000,67228.000,809988.000,928008.000,548960.000,0.000,0.000
Fri Mar  4 07:55:27,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,1.000
Fri Mar  4 07:55:28,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,0.000
Fri Mar  4 07:55:29,11.000,0.040,0.000,6390714.000,67229.000,809988.000,928008.000,548960.000,0.000,1.000
Fri Mar  4 07:55:30,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,0.000
Fri Mar  4 07:55:31,11.000,0.040,0.000,6390715.000,67229.000,809988.000,928008.000,548960.000,0.000,1.000
Fri Mar  4 07:55:32,11.000,0.030,0.000,6390837.000,67224.000,809988.000,928008.000,548968.000,0.000,0.000
Fri Mar  4 07:55:33,10.000,0.030,0.000,6447478.000,64806.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:34,10.000,0.030,0.000,6447478.000,64807.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:35,10.000,0.030,0.000,6447478.000,64806.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:36,10.000,0.030,0.000,6447478.000,64807.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:37,10.000,0.030,0.000,6447478.000,64806.000,809988.000,928008.000,548968.000,0.000,2.000
Fri Mar  4 07:55:38,10.000,0.030,0.000,6447478.000,64807.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:39,10.000,0.030,0.000,6447478.000,64807.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:40,10.000,0.030,0.000,6447478.000,64806.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:41,10.000,0.030,0.000,6447478.000,64807.000,809988.000,928008.000,548968.000,0.000,1.000
Fri Mar  4 07:55:42,10.000,0.030,0.000,6450849.000,64854.000,809988.000,928008.000,548976.000,0.000,1.000
Fri Mar  4 07:55:43,8.000,0.030,10.000,7891243.000,85250.000,809988.000,928008.000,548976.000,0.000,0.000
Fri Mar  4 07:55:44,8.000,0.030,10.000,7891244.000,85249.000,809988.000,928008.000,548976.000,0.000,1.000
Fri Mar  4 07:55:45,8.000,0.030,11.000,7891243.000,85250.000,809988.000,928008.000,548976.000,0.000,0.000
Fri Mar  4 07:55:46,8.000,0.030,10.000,7891244.000,85250.000,809988.000,928008.000,548976.000,0.000,1.000
Fri Mar  4 07:55:47,8.000,0.030,10.000,7891243.000,85249.000,809988.000,928008.000,548976.000,0.000,0.000
Fri Mar  4 07:55:48,8.000,0.030,10.000,7891244.000,85250.000,809988.000,928008.000,548976.000,0.000,0.000
Fri Mar  4 07:55:49,8.000,0.030,10.000,7891243.000,85249.000,809988.000,928008.000,548976.000,0.000,1.000
Fri Mar  4 07:55:50,8.000,0.030,11.000,7891243.000,85250.000,809988.000,928008.000,548976.000,0.000,0.000
Fri Mar  4 07:55:51,8.000,0.030,10.000,7891244.000,85250.000,809988.000,928008.000,548976.000,0.000,1.000
Fri Mar  4 07:55:52,8.000,0.020,10.000,7891982.000,85252.000,809988.000,928008.000,548980.000,0.000,0.000
Fri Mar  4 07:55:53,16.000,0.020,0.000,8222086.000,86680.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:55:54,16.000,0.020,0.000,8222085.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:55:55,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,0.000
Fri Mar  4 07:55:56,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:55:57,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:55:58,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:55:59,16.000,0.020,0.000,8222085.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:56:00,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,0.000
Fri Mar  4 07:56:01,16.000,0.020,0.000,8222086.000,86679.000,809988.000,928008.000,548980.000,0.000,1.000
Fri Mar  4 07:56:02,16.000,0.020,0.000,8219531.000,86659.000,809988.000,928008.000,548988.000,0.000,1.000
Fri Mar  4 07:56:03,10.000,0.020,0.000,6883447.000,75749.000,809988.000,928008.000,548988.000,0.000,3.000
Fri Mar  4 07:56:04,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,2.000
Fri Mar  4 07:56:05,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,3.000
Fri Mar  4 07:56:06,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,2.000
Fri Mar  4 07:56:07,10.000,0.020,0.000,6883447.000,75750.000,809988.000,928008.000,548988.000,0.000,3.000
Fri Mar  4 07:56:08,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,3.000
Fri Mar  4 07:56:09,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,2.000
Fri Mar  4 07:56:10,10.000,0.020,0.000,6883448.000,75750.000,809988.000,928008.000,548988.000,0.000,3.000
Fri Mar  4 07:56:11,10.000,0.020,0.000,6883447.000,75750.000,809988.000,928008.000,548988.000,0.000,2.000
Fri Mar  4 07:56:12,10.000,0.020,0.000,6874768.000,75654.000,809988.000,928008.000,548992.000,0.000,3.000
Fri Mar  4 07:56:13,10.000,0.020,0.000,5853633.000,61909.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:14,10.000,0.020,0.000,5897178.000,62369.000,810768.000,927228.000,548992.000,0.000,0.000
Fri Mar  4 07:56:15,10.000,0.020,0.000,5897178.000,62370.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:16,10.000,0.020,0.000,5897178.000,62369.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:17,10.000,0.020,0.000,5897177.000,62370.000,810768.000,927228.000,548992.000,0.000,0.000
Fri Mar  4 07:56:18,10.000,0.020,0.000,5897178.000,62369.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:19,10.000,0.020,0.000,5897178.000,62370.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:20,10.000,0.020,0.000,5897178.000,62369.000,810768.000,927228.000,548992.000,0.000,1.000
Fri Mar  4 07:56:21,10.000,0.020,0.000,5897178.000,62370.000,810768.000,927228.000,548992.000,0.000,0.000
Fri Mar  4 07:56:22,10.000,0.010,0.000,5896776.000,62366.000,810768.000,927228.000,549008.000,0.000,1.000
Fri Mar  4 07:56:23,10.000,0.010,0.000,5701753.000,60943.000,810768.000,927228.000,549008.000,0.000,0.000
Fri Mar  4 07:56:24,10.000,0.010,0.000,5701753.000,60942.000,810768.000,927228.000,549008.000,0.000,1.000
Fri Mar  4 07:56:25,10.000,0.010,0.000,5701753.000,60942.000,810768.000,927228.000,549008.000,0.000,0.000
Fri Mar  4 07:56:26,10.000,0.010,0.000,5701753.000,60943.000,810768.000,927228.000,549008.000,0.000,1.000
Fri Mar  4 07:56:27,10.000,0.010,0.000,5701753.000,60942.000,810768.000,927228.000,549008.000,0.000,0.000
Fri Mar  4 07:56:28,10.000,0.010,0.000,5701754.000,60943.000,810768.000,927228.000,549008.000,0.000,0.000
Fri Mar  4 07:56:29,10.000,0.010,0.000,5701753.000,60942.000,810768.000,927228.000,549008.000,0.000,1.000
Fri Mar  4 07:56:30,10.000,0.010,0.000,5701753.000,60942.000,810768.000,927228.000,549008.000,0.000,0.000
Fri Mar  4 07:56:31,10.000,0.010,0.000,5701753.000,60943.000,810768.000,927228.000,549008.000,0.000,1.000
Fri Mar  4 07:56:32,10.000,0.010,0.000,5702993.000,60958.000,810768.000,927228.000,549012.000,0.000,0.000
Fri Mar  4 07:56:33,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,2.000
Fri Mar  4 07:56:34,12.000,0.010,0.000,6277941.000,68435.000,810768.000,927228.000,549012.000,0.000,1.000
Fri Mar  4 07:56:35,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,2.000
Fri Mar  4 07:56:36,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,1.000
Fri Mar  4 07:56:37,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,2.000
Fri Mar  4 07:56:38,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,2.000
Fri Mar  4 07:56:39,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,1.000
Fri Mar  4 07:56:40,12.000,0.010,0.000,6277941.000,68435.000,810768.000,927228.000,549012.000,0.000,2.000
Fri Mar  4 07:56:41,12.000,0.010,0.000,6277941.000,68434.000,810768.000,927228.000,549012.000,0.000,1.000
Fri Mar  4 07:56:42,12.000,0.010,0.000,6275883.000,68404.000,810768.000,927228.000,549020.000,0.000,2.000
Fri Mar  4 07:56:43,12.000,0.010,0.000,5391361.000,55480.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:44,12.000,0.010,0.000,5391361.000,55481.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:45,12.000,0.010,0.000,5391361.000,55480.000,810768.000,927228.000,549020.000,0.000,1.000
Fri Mar  4 07:56:46,12.000,0.010,0.000,5391361.000,55481.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:47,12.000,0.010,0.000,5391361.000,55481.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:48,12.000,0.010,0.000,5391361.000,55480.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:49,12.000,0.010,0.000,5391361.000,55481.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:50,12.000,0.010,0.000,5391361.000,55480.000,810768.000,927228.000,549020.000,0.000,1.000
Fri Mar  4 07:56:51,12.000,0.010,0.000,5391361.000,55481.000,810768.000,927228.000,549020.000,0.000,0.000
Fri Mar  4 07:56:52,12.000,0.010,0.000,5391701.000,55491.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:56:53,14.000,0.010,0.000,5542018.000,60330.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:56:54,14.000,0.010,0.000,5542018.000,60329.000,810768.000,927228.000,549028.000,0.000,1.000
Fri Mar  4 07:56:55,14.000,0.010,0.000,5542018.000,60330.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:56:56,14.000,0.010,0.000,5542019.000,60329.000,810768.000,927228.000,549028.000,0.000,1.000
Fri Mar  4 07:56:57,14.000,0.010,0.000,5542018.000,60330.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:56:58,14.000,0.010,0.000,5542018.000,60329.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:56:59,14.000,0.010,0.000,5542018.000,60330.000,810768.000,927228.000,549028.000,0.000,1.000
Fri Mar  4 07:57:00,14.000,0.010,0.000,5542018.000,60329.000,810768.000,927228.000,549028.000,0.000,0.000
Fri Mar  4 07:57:01,14.000,0.010,0.000,5542018.000,60330.000,810768.000,927228.000,549028.000,0.000,1.000
Fri Mar  4 07:57:02,14.000,0.010,0.000,5547402.000,60389.000,810768.000,927228.000,549036.000,0.000,0.000
Fri Mar  4 07:57:03,7.000,0.010,0.000,7984705.000,87756.000,810768.000,927228.000,549036.000,0.000,1.000
Fri Mar  4 07:57:04,7.000,0.010,0.000,7984704.000,87755.000,810768.000,927228.000,549036.000,0.000,0.000
Fri Mar  4 07:57:05,7.000,0.010,0.000,7984704.000,87756.000,810768.000,927228.000,549036.000,0.000,1.000
Fri Mar  4 07:57:06,7.000,0.010,0.000,7984704.000,87755.000,810768.000,927228.000,549036.000,0.000,0.000
Fri Mar  4 07:57:07,7.000,0.010,0.000,7984704.000,87756.000,810768.000,927228.000,549036.000,0.000,1.000
Fri Mar  4 07:57:08,7.000,0.010,0.000,7984705.000,87755.000,810768.000,927228.000,549036.000,0.000,0.000
Fri Mar  4 07:57:09,7.000,0.010,0.000,7984704.000,87755.000,810768.000,927228.000,549036.000,0.000,1.000
Fri Mar  4 07:57:10,7.000,0.010,0.000,7984704.000,87756.000,810768.000,927228.000,549036.000,0.000,0.000
Fri Mar  4 07:57:11,7.000,0.010,0.000,7984704.000,87755.000,810768.000,927228.000,549036.000,0.000,1.000
Fri Mar  4 07:57:12,11.000,0.010,0.000,7971442.000,87610.000,810768.000,927228.000,549044.000,0.000,0.000
Fri Mar  4 07:57:13,15.000,0.010,0.000,7007530.000,71282.000,810700.000,927296.000,549044.000,0.000,1.000
Fri Mar  4 07:57:14,9.000,0.010,0.000,7026346.000,71473.000,810700.000,927296.000,549044.000,0.000,2.000
Fri Mar  4 07:57:15,9.000,0.010,0.000,7026346.000,71474.000,810700.000,927296.000,549044.000,0.000,1.000
Fri Mar  4 07:57:16,9.000,0.010,0.000,7026347.000,71473.000,810700.000,927296.000,549044.000,0.000,2.000
Fri Mar  4 07:57:17,9.000,0.010,0.000,7026346.000,71474.000,810700.000,927296.000,549044.000,0.000,1.000
Fri Mar  4 07:57:18,9.000,0.010,0.000,7026346.000,71473.000,810700.000,927296.000,549044.000,0.000,1.000
Fri Mar  4 07:57:19,9.000,0.010,0.000,7026347.000,71474.000,810700.000,927296.000,549044.000,0.000,2.000
Fri Mar  4 07:57:20,9.000,0.010,0.000,7026346.000,71473.000,810700.000,927296.000,549044.000,0.000,1.000
Fri Mar  4 07:57:21,9.000,0.010,0.000,7026346.000,71474.000,810700.000,927296.000,549044.000,0.000,2.000
Fri Mar  4 07:57:22,9.000,0.010,0.000,7022763.000,71441.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:23,8.000,0.010,0.000,5416658.000,57177.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:24,8.000,0.010,0.000,5416657.000,57176.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:25,8.000,0.010,0.000,5416658.000,57176.000,810700.000,927296.000,549052.000,0.000,2.000
Fri Mar  4 07:57:26,8.000,0.010,0.000,5416657.000,57177.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:27,8.000,0.010,0.000,5416658.000,57176.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:28,8.000,0.010,0.000,5416657.000,57177.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:29,8.000,0.010,0.000,5416657.000,57176.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:30,8.000,0.010,0.000,5416658.000,57176.000,810700.000,927296.000,549052.000,0.000,2.000
Fri Mar  4 07:57:31,8.000,0.010,0.000,5416657.000,57177.000,810700.000,927296.000,549052.000,0.000,1.000
Fri Mar  4 07:57:32,8.000,0.000,0.000,5417574.000,57199.000,810700.000,927296.000,549060.000,0.000,1.000
Fri Mar  4 07:57:33,8.000,0.000,0.000,5842667.000,67988.000,810700.000,927296.000,549060.000,0.000,0.000
Fri Mar  4 07:57:34,8.000,0.000,0.000,5842666.000,67987.000,810700.000,927296.000,549060.000,0.000,1.000
Fri Mar  4 07:57:35,8.000,0.000,0.000,5842667.000,67987.000,810700.000,927296.000,549060.000,0.000,0.000
Fri Mar  4 07:57:36,8.000,0.000,0.000,5842666.000,67987.000,810700.000,927296.000,549060.000,0.000,1.000
Fri Mar  4 07:57:37,8.000,0.000,0.000,5842667.000,67987.000,810700.000,927296.000,549060.000,0.000,0.000
Fri Mar  4 07:57:38,8.000,0.000,0.000,5842666.000,67988.000,810700.000,927296.000,549060.000,0.000,0.000
Fri Mar  4 07:57:39,8.000,0.000,0.000,5842667.000,67987.000,810700.000,927296.000,549060.000,0.000,1.000
Fri Mar  4 07:57:40,8.000,0.000,0.000,5842666.000,67987.000,810700.000,927296.000,549060.000,0.000,0.000
Fri Mar  4 07:57:41,8.000,0.000,0.000,5842667.000,67987.000,810700.000,927296.000,549060.000,0.000,1.000
Fri Mar  4 07:57:42,8.000,0.000,0.000,5848024.000,68019.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:43,10.000,0.000,0.000,8674259.000,84549.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:44,10.000,0.000,0.000,8674258.000,84550.000,810700.000,927296.000,549072.000,0.000,1.000
Fri Mar  4 07:57:45,10.000,0.000,0.000,8674259.000,84549.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:46,10.000,0.000,0.000,8674259.000,84549.000,810700.000,927296.000,549072.000,0.000,1.000
Fri Mar  4 07:57:47,10.000,0.000,0.000,8674259.000,84550.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:48,10.000,0.000,0.000,8674259.000,84549.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:49,10.000,0.000,0.000,8674258.000,84549.000,810700.000,927296.000,549072.000,0.000,1.000
Fri Mar  4 07:57:50,10.000,0.000,0.000,8674259.000,84550.000,810700.000,927296.000,549072.000,0.000,0.000
Fri Mar  4 07:57:51,10.000,0.000,0.000,8674259.000,84549.000,810700.000,927296.000,549072.000,0.000,1.000
Fri Mar  4 07:57:52,10.000,0.000,0.000,8670966.000,84533.000,810700.000,927296.000,549076.000,0.000,0.000
Fri Mar  4 07:57:53,9.000,0.000,0.000,7226748.000,77550.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:57:54,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:57:55,9.000,0.000,0.000,7226747.000,77549.000,810700.000,927296.000,549076.000,1.000,0.000
Fri Mar  4 07:57:56,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:57:57,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:57:58,9.000,0.000,0.000,7226748.000,77550.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:57:59,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:58:00,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,1.000,0.000
Fri Mar  4 07:58:01,9.000,0.000,0.000,7226748.000,77549.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:58:02,9.000,0.000,0.000,7222554.000,77506.000,810700.000,927296.000,549076.000,0.000,1.000
Fri Mar  4 07:58:03,17.000,0.000,0.000,5381857.000,58352.000,810700.000,927296.000,549076.000,4.000,2.000
Fri Mar  4 07:58:04,17.000,0.000,0.000,5381857.000,58353.000,810700.000,927296.000,549076.000,5.000,2.000
Fri Mar  4 07:58:05,17.000,0.000,0.000,5381857.000,58352.000,810700.000,927296.000,549076.000,4.000,3.000
Fri Mar  4 07:58:06,17.000,0.000,0.000,5381857.000,58353.000,810700.000,927296.000,549076.000,4.000,2.000
Fri Mar  4 07:58:07,17.000,0.000,0.000,5381857.000,58352.000,810700.000,927296.000,549076.000,5.000,2.000
Fri Mar  4 07:58:08,17.000,0.000,0.000,5381857.000,58353.000,810700.000,927296.000,549076.000,4.000,2.000
Fri Mar  4 07:58:09,17.000,0.000,0.000,5381857.000,58352.000,810700.000,927296.000,549076.000,4.000,2.000
Fri Mar  4 07:58:10,17.000,0.000,0.000,5381857.000,58353.000,810700.000,927296.000,549076.000,4.000,3.000
Fri Mar  4 07:58:11,17.000,0.000,0.000,5381857.000,58352.000,810700.000,927296.000,549076.000,5.000,2.000
Fri Mar  4 07:58:12,17.000,0.000,0.000,5374145.000,58269.000,810700.000,927296.000,549260.000,4.000,2.000
Fri Mar  4 07:58:13,10.000,0.000,0.000,5869526.000,65770.000,812404.000,925592.000,549260.000,0.000,0.000
Fri Mar  4 07:58:14,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,1.000
Fri Mar  4 07:58:15,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,0.000
Fri Mar  4 07:58:16,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,1.000
Fri Mar  4 07:58:17,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,0.000
Fri Mar  4 07:58:18,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,0.000
Fri Mar  4 07:58:19,10.000,0.000,0.000,5887271.000,65969.000,812404.000,925592.000,549260.000,0.000,1.000
Fri Mar  4 07:58:20,10.000,0.000,0.000,5887270.000,65968.000,812404.000,925592.000,549260.000,0.000,0.000
Fri Mar  4 07:58:21,10.000,0.000,0.000,5887270.000,65969.000,812404.000,925592.000,549260.000,0.000,1.000
Fri Mar  4 07:58:22,10.000,0.000,0.000,5890416.000,66003.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:23,8.000,0.000,0.000,7376742.000,81997.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:24,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,1.000
Fri Mar  4 07:58:25,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:26,8.000,0.000,0.000,7376743.000,81996.000,812404.000,925592.000,549272.000,0.000,1.000
Fri Mar  4 07:58:27,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:28,8.000,0.000,0.000,7376742.000,81997.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:29,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,1.000
Fri Mar  4 07:58:30,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,0.000
Fri Mar  4 07:58:31,8.000,0.000,0.000,7376743.000,81997.000,812404.000,925592.000,549272.000,0.000,1.000
Fri Mar  4 07:58:32,8.000,0.000,0.000,7377803.000,81997.000,812404.000,925592.000,549280.000,0.000,0.000
Fri Mar  4 07:58:33,10.000,0.000,0.000,7899313.000,82276.000,812404.000,925592.000,549280.000,0.000,3.000
Fri Mar  4 07:58:34,10.000,0.000,0.000,7899313.000,82277.000,812404.000,925592.000,549280.000,0.000,4.000
Fri Mar  4 07:58:35,10.000,0.000,0.000,7899314.000,82276.000,812404.000,925592.000,549280.000,0.000,3.000
Fri Mar  4 07:58:36,10.000,0.000,0.000,7899313.000,82276.000,812404.000,925592.000,549280.000,0.000,3.000
Fri Mar  4 07:58:37,10.000,0.000,0.000,7899314.000,82276.000,812404.000,925592.000,549280.000,0.000,4.000
Fri Mar  4 07:58:38,10.000,0.000,0.000,7899313.000,82277.000,812404.000,925592.000,549280.000,0.000,3.000
