Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
none,millisec / second,none,count / second,byte / second,byte / second,Kbyte,Kbyte,Kbyte,count / second,count / second
Mon Mar  7 03:07:29,398.000,452.410,0.000,11334907.000,120923.000,1012056.000,725940.000,669768.000,0.000,676.000
Mon Mar  7 03:07:30,398.000,452.410,0.000,11334908.000,120922.000,1012056.000,725940.000,669768.000,0.000,677.000
Mon Mar  7 03:07:31,398.000,452.410,0.000,11334908.000,120923.000,1012056.000,725940.000,669768.000,0.000,676.000
Mon Mar  7 03:07:32,398.000,452.410,0.000,11334907.000,120923.000,1012056.000,725940.000,669768.000,0.000,677.000
Mon Mar  7 03:07:33,347.000,459.800,2.000,12102883.000,131643.000,1012056.000,725940.000,669780.000,0.000,543.000
Mon Mar  7 03:07:34,324.000,459.800,4.000,12451400.000,136509.000,1012056.000,725940.000,669780.000,0.000,484.000
Mon Mar  7 03:07:35,324.000,459.800,3.000,12451400.000,136509.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:36,324.000,459.800,3.000,12451400.000,136508.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:37,324.000,459.800,3.000,12451401.000,136509.000,1012056.000,725940.000,669780.000,0.000,484.000
Mon Mar  7 03:07:38,324.000,459.800,4.000,12451400.000,136509.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:39,324.000,459.800,3.000,12451400.000,136509.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:40,323.000,459.800,3.000,12451400.000,136508.000,1012056.000,725940.000,669780.000,0.000,484.000
Mon Mar  7 03:07:41,324.000,459.800,4.000,12451401.000,136509.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:42,324.000,459.800,3.000,12451400.000,136509.000,1012056.000,725940.000,669780.000,0.000,483.000
Mon Mar  7 03:07:43,392.000,465.980,1.000,14349481.000,150504.000,1012056.000,725940.000,669792.000,0.000,667.000
Mon Mar  7 03:07:44,424.000,465.980,1.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,749.000
Mon Mar  7 03:07:45,423.000,465.980,0.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:46,423.000,465.980,1.000,15217493.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:47,423.000,465.980,0.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:48,423.000,465.980,1.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:49,424.000,465.980,0.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,749.000
Mon Mar  7 03:07:50,423.000,465.980,1.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:51,423.000,465.980,0.000,15217492.000,156904.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:52,423.000,465.980,1.000,15217492.000,156905.000,1012056.000,725940.000,669792.000,0.000,750.000
Mon Mar  7 03:07:53,394.000,471.210,1.000,17906771.000,190278.000,1012056.000,725940.000,669804.000,0.000,687.000
Mon Mar  7 03:07:54,383.000,471.210,1.000,18982170.000,203624.000,1012056.000,725940.000,669804.000,0.000,661.000
Mon Mar  7 03:07:55,383.000,471.210,1.000,18982170.000,203623.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:07:56,383.000,471.210,1.000,18982169.000,203624.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:07:57,383.000,471.210,2.000,18982170.000,203623.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:07:58,383.000,471.210,1.000,18982170.000,203624.000,1012056.000,725940.000,669804.000,0.000,661.000
Mon Mar  7 03:07:59,383.000,471.210,1.000,18982170.000,203623.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:08:00,383.000,471.210,1.000,18982170.000,203624.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:08:01,382.000,471.210,1.000,18982170.000,203624.000,1012056.000,725940.000,669804.000,0.000,662.000
Mon Mar  7 03:08:02,383.000,471.210,2.000,18982169.000,203623.000,1012056.000,725940.000,669804.000,0.000,661.000
Mon Mar  7 03:08:03,315.000,475.640,0.000,11316251.000,123526.000,1012056.000,725940.000,669812.000,0.000,551.000
Mon Mar  7 03:08:04,285.000,475.640,0.000,7784818.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:05,284.000,475.640,0.000,7784818.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:06,284.000,475.640,0.000,7784819.000,86628.000,1012056.000,725940.000,669812.000,0.000,500.000
Mon Mar  7 03:08:07,284.000,475.640,0.000,7784818.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:08,284.000,475.640,1.000,7784818.000,86627.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:09,284.000,475.640,0.000,7784819.000,86628.000,1012056.000,725940.000,669812.000,0.000,500.000
Mon Mar  7 03:08:10,284.000,475.640,0.000,7784818.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:11,284.000,475.640,0.000,7784819.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:12,284.000,475.640,0.000,7784818.000,86628.000,1012056.000,725940.000,669812.000,0.000,499.000
Mon Mar  7 03:08:13,363.000,479.460,0.000,9648046.000,105715.000,1004276.000,733720.000,669824.000,0.000,654.000
Mon Mar  7 03:08:14,403.000,479.460,1.000,9230983.000,104418.000,1004276.000,733720.000,669824.000,0.000,732.000
Mon Mar  7 03:08:15,403.000,479.460,1.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:16,403.000,479.460,1.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:17,403.000,479.460,0.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:18,403.000,479.460,1.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:19,403.000,479.460,1.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,732.000
Mon Mar  7 03:08:20,403.000,479.460,0.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:21,403.000,479.460,1.000,9230983.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:22,403.000,479.460,1.000,9230984.000,104418.000,1004276.000,733720.000,669824.000,0.000,731.000
Mon Mar  7 03:08:23,345.000,482.770,0.000,12683609.000,135741.000,1004276.000,733720.000,669836.000,0.000,582.000
Mon Mar  7 03:08:24,318.000,482.770,1.000,14306881.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:25,318.000,482.770,0.000,14306880.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:26,319.000,482.770,0.000,14306881.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:27,318.000,482.770,1.000,14306880.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:28,318.000,482.770,0.000,14306880.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:29,318.000,482.770,1.000,14306881.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:30,318.000,482.770,0.000,14306880.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:31,318.000,482.770,0.000,14306881.000,150467.000,1004276.000,733720.000,669836.000,0.000,511.000
Mon Mar  7 03:08:32,318.000,482.770,1.000,14306880.000,150467.000,1004276.000,733720.000,669836.000,0.000,512.000
Mon Mar  7 03:08:33,385.000,485.420,1.000,21327197.000,224737.000,1004276.000,733720.000,669848.000,0.000,619.000
Mon Mar  7 03:08:34,416.000,485.420,1.000,24597733.000,259338.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:35,416.000,485.420,1.000,24597733.000,259337.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:36,416.000,485.420,1.000,24597733.000,259337.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:37,416.000,485.420,1.000,24597733.000,259338.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:38,417.000,485.420,1.000,24597733.000,259337.000,1004276.000,733720.000,669848.000,0.000,668.000
Mon Mar  7 03:08:39,416.000,485.420,1.000,24597733.000,259338.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:40,416.000,485.420,1.000,24597732.000,259337.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:41,416.000,485.420,2.000,24597733.000,259337.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:42,416.000,485.420,1.000,24597733.000,259338.000,1004276.000,733720.000,669848.000,0.000,669.000
Mon Mar  7 03:08:43,363.000,488.040,0.000,17898016.000,191447.000,1004276.000,733720.000,669844.000,0.000,574.000
Mon Mar  7 03:08:44,339.000,488.040,1.000,14823116.000,160289.000,1004276.000,733720.000,669844.000,0.000,530.000
Mon Mar  7 03:08:45,339.000,488.040,0.000,14823117.000,160289.000,1004276.000,733720.000,669844.000,0.000,531.000
Mon Mar  7 03:08:46,339.000,488.040,1.000,14823116.000,160289.000,1004276.000,733720.000,669844.000,0.000,531.000
Mon Mar  7 03:08:47,339.000,488.040,0.000,14823117.000,160288.000,1004276.000,733720.000,669844.000,0.000,530.000
Mon Mar  7 03:08:48,339.000,488.040,1.000,14823117.000,160289.000,1004276.000,733720.000,669844.000,0.000,531.000
Mon Mar  7 03:08:49,339.000,488.040,0.000,14823116.000,160289.000,1004276.000,733720.000,669844.000,0.000,530.000
Mon Mar  7 03:08:50,340.000,488.040,1.000,14823117.000,160289.000,1004276.000,733720.000,669844.000,0.000,531.000
Mon Mar  7 03:08:51,339.000,488.040,0.000,14823116.000,160289.000,1004276.000,733720.000,669844.000,0.000,531.000
Mon Mar  7 03:08:52,339.000,488.040,1.000,14823117.000,160289.000,1004276.000,733720.000,669844.000,0.000,530.000
Mon Mar  7 03:08:53,358.000,491.130,0.000,15429791.000,162357.000,1004276.000,733720.000,669860.000,0.000,621.000
Mon Mar  7 03:08:54,368.000,491.130,1.000,15707479.000,163304.000,1004276.000,733720.000,669860.000,0.000,663.000
Mon Mar  7 03:08:55,368.000,491.130,1.000,15707480.000,163304.000,1004276.000,733720.000,669860.000,0.000,662.000
Mon Mar  7 03:08:56,368.000,491.130,0.000,15707479.000,163305.000,1004276.000,733720.000,669860.000,0.000,662.000
Mon Mar  7 03:08:57,367.000,491.130,1.000,15707479.000,163304.000,1004276.000,733720.000,669860.000,0.000,663.000
Mon Mar  7 03:08:58,368.000,491.130,0.000,15707479.000,163304.000,1004276.000,733720.000,669860.000,0.000,662.000
Mon Mar  7 03:08:59,368.000,491.130,1.000,15707480.000,163304.000,1004276.000,733720.000,669860.000,0.000,663.000
Mon Mar  7 03:09:00,368.000,491.130,1.000,15707479.000,163304.000,1004276.000,733720.000,669860.000,0.000,662.000
Mon Mar  7 03:09:01,367.000,491.130,0.000,15707479.000,163305.000,1004276.000,733720.000,669860.000,0.000,662.000
Mon Mar  7 03:09:02,368.000,491.130,1.000,15707480.000,163304.000,1004276.000,733720.000,669860.000,0.000,663.000
Mon Mar  7 03:09:03,315.000,492.580,5.000,13646665.000,143047.000,1004276.000,733720.000,669876.000,0.000,551.000
Mon Mar  7 03:09:04,290.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:05,291.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,498.000
Mon Mar  7 03:09:06,290.000,492.580,8.000,12673761.000,133484.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:07,290.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:08,290.000,492.580,7.000,12673762.000,133484.000,1004276.000,733720.000,669876.000,0.000,498.000
Mon Mar  7 03:09:09,291.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:10,290.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:11,290.000,492.580,8.000,12673761.000,133484.000,1004276.000,733720.000,669876.000,0.000,499.000
Mon Mar  7 03:09:12,290.000,492.580,7.000,12673761.000,133485.000,1004276.000,733720.000,669876.000,0.000,498.000
Mon Mar  7 03:09:13,357.000,493.800,2.000,13912149.000,152015.000,1004308.000,733688.000,669888.000,0.000,662.000
Mon Mar  7 03:09:14,387.000,493.800,1.000,13875339.000,153266.000,1004308.000,733688.000,669888.000,0.000,739.000
Mon Mar  7 03:09:15,388.000,493.800,0.000,13875339.000,153267.000,1004308.000,733688.000,669888.000,0.000,738.000
Mon Mar  7 03:09:16,387.000,493.800,0.000,13875339.000,153266.000,1004308.000,733688.000,669888.000,0.000,739.000
Mon Mar  7 03:09:17,388.000,493.800,1.000,13875340.000,153267.000,1004308.000,733688.000,669888.000,0.000,739.000
Mon Mar  7 03:09:18,388.000,493.800,0.000,13875339.000,153266.000,1004308.000,733688.000,669888.000,0.000,738.000
Mon Mar  7 03:09:19,387.000,493.800,1.000,13875339.000,153267.000,1004308.000,733688.000,669888.000,0.000,739.000
Mon Mar  7 03:09:20,388.000,493.800,0.000,13875340.000,153266.000,1004308.000,733688.000,669888.000,0.000,738.000
Mon Mar  7 03:09:21,387.000,493.800,0.000,13875339.000,153266.000,1004308.000,733688.000,669888.000,0.000,739.000
Mon Mar  7 03:09:22,388.000,493.800,1.000,13875339.000,153267.000,1004308.000,733688.000,669888.000,0.000,738.000
Mon Mar  7 03:09:23,339.000,494.750,1.000,15023711.000,160148.000,1004308.000,733688.000,669892.000,0.000,588.000
Mon Mar  7 03:09:24,315.000,494.750,1.000,15578237.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:25,315.000,494.750,0.000,15578238.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:26,315.000,494.750,1.000,15578237.000,163472.000,1004308.000,733688.000,669892.000,0.000,515.000
Mon Mar  7 03:09:27,315.000,494.750,1.000,15578238.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:28,316.000,494.750,1.000,15578237.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:29,315.000,494.750,1.000,15578238.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:30,315.000,494.750,1.000,15578237.000,163472.000,1004308.000,733688.000,669892.000,0.000,515.000
Mon Mar  7 03:09:31,315.000,494.750,1.000,15578237.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:32,315.000,494.750,1.000,15578238.000,163472.000,1004308.000,733688.000,669892.000,0.000,514.000
Mon Mar  7 03:09:33,359.000,495.560,1.000,14880441.000,158873.000,1004308.000,733688.000,669912.000,0.000,567.000
Mon Mar  7 03:09:34,379.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:35,380.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,590.000
Mon Mar  7 03:09:36,379.000,495.560,1.000,14553692.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:37,379.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:38,379.000,495.560,1.000,14553692.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:39,379.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:40,380.000,495.560,1.000,14553692.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:41,379.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:42,379.000,495.560,1.000,14553693.000,156719.000,1004308.000,733688.000,669912.000,0.000,591.000
Mon Mar  7 03:09:43,331.000,496.460,0.000,17849548.000,191000.000,1004308.000,733688.000,669924.000,0.000,574.000
Mon Mar  7 03:09:44,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:45,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:46,309.000,496.460,0.000,19357943.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:47,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:48,309.000,496.460,0.000,19357944.000,206688.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:49,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:50,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,566.000
Mon Mar  7 03:09:51,309.000,496.460,0.000,19357943.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:52,309.000,496.460,1.000,19357944.000,206689.000,1004308.000,733688.000,669924.000,0.000,565.000
Mon Mar  7 03:09:53,353.000,497.010,0.000,17882403.000,194048.000,1004308.000,733688.000,669932.000,0.000,663.000
Mon Mar  7 03:09:54,373.000,497.010,1.000,17208749.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:09:55,373.000,497.010,1.000,17208748.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:09:56,373.000,497.010,0.000,17208748.000,188277.000,1004308.000,733688.000,669932.000,0.000,708.000
Mon Mar  7 03:09:57,373.000,497.010,1.000,17208749.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:09:58,373.000,497.010,0.000,17208748.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:09:59,373.000,497.010,1.000,17208748.000,188277.000,1004308.000,733688.000,669932.000,0.000,708.000
Mon Mar  7 03:10:00,373.000,497.010,1.000,17208749.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:10:01,373.000,497.010,0.000,17208748.000,188277.000,1004308.000,733688.000,669932.000,0.000,707.000
Mon Mar  7 03:10:02,373.000,497.010,1.000,17208748.000,188276.000,1004308.000,733688.000,669932.000,0.000,708.000
Mon Mar  7 03:10:03,126.000,497.470,0.000,13817060.000,151625.000,1004308.000,733688.000,669940.000,0.000,202.000
Mon Mar  7 03:10:04,27.000,497.470,0.000,12458684.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:05,27.000,497.470,1.000,12458683.000,136945.000,1004308.000,733688.000,669940.000,0.000,1.000
Mon Mar  7 03:10:06,27.000,497.470,0.000,12458684.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:07,27.000,497.470,0.000,12458684.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:08,27.000,497.470,0.000,12458684.000,136945.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:09,27.000,497.470,0.000,12458683.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:10,27.000,497.470,1.000,12458684.000,136945.000,1004308.000,733688.000,669940.000,0.000,1.000
Mon Mar  7 03:10:11,27.000,497.470,0.000,12458684.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:12,27.000,497.470,0.000,12458683.000,136946.000,1004308.000,733688.000,669940.000,0.000,0.000
Mon Mar  7 03:10:13,18.000,420.980,0.000,15522499.000,169457.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:14,15.000,420.980,0.000,16378989.000,175068.000,949412.000,788584.000,669952.000,0.000,1.000
Mon Mar  7 03:10:15,15.000,420.980,1.000,16378989.000,175069.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:16,15.000,420.980,0.000,16378989.000,175068.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:17,15.000,420.980,0.000,16378990.000,175069.000,949412.000,788584.000,669952.000,0.000,1.000
Mon Mar  7 03:10:18,15.000,420.980,0.000,16378989.000,175068.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:19,15.000,420.980,0.000,16378989.000,175069.000,949412.000,788584.000,669952.000,0.000,1.000
Mon Mar  7 03:10:20,15.000,420.980,1.000,16378989.000,175068.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:21,15.000,420.980,0.000,16378989.000,175068.000,949412.000,788584.000,669952.000,0.000,0.000
Mon Mar  7 03:10:22,15.000,420.980,0.000,16378990.000,175069.000,949412.000,788584.000,669952.000,0.000,1.000
Mon Mar  7 03:10:23,25.000,356.260,0.000,17612809.000,186834.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:24,29.000,356.260,1.000,18170841.000,192156.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:25,29.000,356.260,1.000,18170841.000,192155.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:26,29.000,356.260,1.000,18170841.000,192156.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:27,29.000,356.260,0.000,18170841.000,192156.000,949412.000,788584.000,669964.000,0.000,2.000
Mon Mar  7 03:10:28,29.000,356.260,1.000,18170840.000,192155.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:29,29.000,356.260,1.000,18170841.000,192156.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:30,30.000,356.260,0.000,18170841.000,192156.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:31,29.000,356.260,1.000,18170841.000,192155.000,949412.000,788584.000,669964.000,0.000,1.000
Mon Mar  7 03:10:32,29.000,356.260,1.000,18170840.000,192156.000,949412.000,788584.000,669964.000,0.000,2.000
Mon Mar  7 03:10:33,21.000,301.490,0.000,14863506.000,156239.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:34,18.000,301.490,0.000,13537616.000,141839.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:35,18.000,301.490,1.000,13537615.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:36,18.000,301.490,0.000,13537616.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:37,18.000,301.490,0.000,13537615.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:38,18.000,301.490,0.000,13537616.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:39,18.000,301.490,0.000,13537615.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:40,18.000,301.490,1.000,13537616.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:41,18.000,301.490,0.000,13537615.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:42,18.000,301.490,0.000,13537616.000,141840.000,949412.000,788584.000,669976.000,0.000,1.000
Mon Mar  7 03:10:43,24.000,255.140,14.000,20111419.000,211053.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:44,26.000,255.140,19.000,22757304.000,238912.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:45,26.000,255.140,20.000,22757304.000,238912.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:46,26.000,255.140,19.000,22757303.000,238912.000,949412.000,788584.000,669984.000,0.000,3.000
Mon Mar  7 03:10:47,26.000,255.140,20.000,22757304.000,238911.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:48,26.000,255.140,19.000,22757304.000,238912.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:49,26.000,255.140,20.000,22757304.000,238912.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:50,26.000,255.140,19.000,22757304.000,238912.000,949412.000,788584.000,669984.000,0.000,3.000
Mon Mar  7 03:10:51,26.000,255.140,20.000,22757303.000,238912.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:52,26.000,255.140,19.000,22757304.000,238911.000,949412.000,788584.000,669984.000,0.000,2.000
Mon Mar  7 03:10:53,28.000,215.910,6.000,17161467.000,187867.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:10:54,29.000,215.910,1.000,14919866.000,167420.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:10:55,29.000,215.910,0.000,14919867.000,167419.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:10:56,29.000,215.910,0.000,14919866.000,167420.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:10:57,29.000,215.910,1.000,14919866.000,167419.000,949412.000,788584.000,669996.000,0.000,0.000
Mon Mar  7 03:10:58,29.000,215.910,0.000,14919866.000,167420.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:10:59,29.000,215.910,1.000,14919866.000,167419.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:11:00,29.000,215.910,0.000,14919866.000,167420.000,949412.000,788584.000,669996.000,0.000,0.000
Mon Mar  7 03:11:01,29.000,215.910,0.000,14919866.000,167419.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:11:02,29.000,215.910,1.000,14919866.000,167419.000,949412.000,788584.000,669996.000,0.000,1.000
Mon Mar  7 03:11:03,20.000,182.720,0.000,14912142.000,160681.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:04,17.000,182.720,0.000,14909049.000,157982.000,949412.000,788584.000,670004.000,0.000,1.000
Mon Mar  7 03:11:05,17.000,182.720,0.000,14909050.000,157983.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:06,17.000,182.720,0.000,14909049.000,157983.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:07,17.000,182.720,0.000,14909050.000,157982.000,949412.000,788584.000,670004.000,0.000,1.000
Mon Mar  7 03:11:08,17.000,182.720,0.000,14909049.000,157983.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:09,17.000,182.720,0.000,14909050.000,157983.000,949412.000,788584.000,670004.000,0.000,1.000
Mon Mar  7 03:11:10,17.000,182.720,0.000,14909050.000,157982.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:11,17.000,182.720,0.000,14909049.000,157983.000,949412.000,788584.000,670004.000,0.000,0.000
Mon Mar  7 03:11:12,17.000,182.720,0.000,14909050.000,157982.000,949412.000,788584.000,670004.000,0.000,1.000
