Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Tue Mar  1 21:12:42,8.000,0.060,0.000,732975.000,8243.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:43,5.000,0.060,0.000,1421293.000,16404.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:44,5.000,0.060,0.000,1421294.000,16405.000,1621292.000,116704.000,1197580.000,0.000,0.000
Tue Mar  1 21:12:45,5.000,0.060,0.000,1421293.000,16405.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:46,5.000,0.060,0.000,1421294.000,16405.000,1621292.000,116704.000,1197580.000,0.000,0.000
Tue Mar  1 21:12:47,5.000,0.060,0.000,1421293.000,16404.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:48,5.000,0.060,0.000,1421293.000,16405.000,1621292.000,116704.000,1197580.000,0.000,0.000
Tue Mar  1 21:12:49,5.000,0.060,0.000,1421294.000,16405.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:50,5.000,0.060,0.000,1421293.000,16405.000,1621292.000,116704.000,1197580.000,0.000,0.000
Tue Mar  1 21:12:51,5.000,0.060,0.000,1421293.000,16405.000,1621292.000,116704.000,1197580.000,0.000,1.000
Tue Mar  1 21:12:52,5.000,0.050,0.000,1369648.000,15807.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:53,8.000,0.050,0.000,944861.000,10891.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:54,8.000,0.050,0.000,944861.000,10892.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:55,8.000,0.050,0.000,944862.000,10892.000,1621292.000,116704.000,1197584.000,0.000,1.000
Tue Mar  1 21:12:56,8.000,0.050,0.000,944861.000,10892.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:57,8.000,0.050,0.000,944861.000,10892.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:58,8.000,0.050,0.000,944861.000,10891.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:12:59,8.000,0.050,0.000,944861.000,10892.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:13:00,8.000,0.050,0.000,944862.000,10892.000,1621292.000,116704.000,1197584.000,0.000,1.000
Tue Mar  1 21:13:01,8.000,0.050,0.000,944861.000,10892.000,1621292.000,116704.000,1197584.000,0.000,0.000
Tue Mar  1 21:13:02,8.000,0.040,0.000,906426.000,10402.000,1621292.000,116704.000,1197588.000,0.000,0.000
Tue Mar  1 21:13:03,6.000,0.040,0.000,591462.000,6386.000,1621292.000,116704.000,1197588.000,0.000,1.000
Tue Mar  1 21:13:04,6.000,0.040,0.000,591462.000,6387.000,1621292.000,116704.000,1197588.000,0.000,0.000
Tue Mar  1 21:13:05,6.000,0.040,0.000,591462.000,6387.000,1621292.000,116704.000,1197588.000,0.000,1.000
Tue Mar  1 21:13:06,6.000,0.040,0.000,591462.000,6386.000,1621292.000,116704.000,1197588.000,0.000,0.000
Tue Mar  1 21:13:07,6.000,0.040,0.000,591462.000,6387.000,1621292.000,116704.000,1197588.000,0.000,1.000
Tue Mar  1 21:13:08,6.000,0.040,0.000,591462.000,6387.000,1621292.000,116704.000,1197588.000,0.000,0.000
Tue Mar  1 21:13:09,6.000,0.040,0.000,591462.000,6386.000,1621292.000,116704.000,1197588.000,0.000,1.000
Tue Mar  1 21:13:10,6.000,0.040,0.000,591462.000,6387.000,1621292.000,116704.000,1197588.000,0.000,0.000
Tue Mar  1 21:13:11,6.000,0.040,0.000,591462.000,6386.000,1621292.000,116704.000,1197588.000,0.000,1.000
Tue Mar  1 21:13:12,6.000,0.040,0.000,576944.000,6216.000,1621932.000,116064.000,1197596.000,0.000,0.000
Tue Mar  1 21:13:13,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:14,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,2.000
Tue Mar  1 21:13:15,8.000,0.040,0.000,470740.000,4950.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:16,8.000,0.040,0.000,470739.000,4951.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:17,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,2.000
Tue Mar  1 21:13:18,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:19,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,2.000
Tue Mar  1 21:13:20,8.000,0.040,0.000,470739.000,4950.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:21,8.000,0.040,0.000,470740.000,4950.000,1621932.000,116064.000,1197596.000,0.000,3.000
Tue Mar  1 21:13:22,8.000,0.030,0.000,563502.000,5954.000,1621932.000,116064.000,1197604.000,0.000,2.000
Tue Mar  1 21:13:23,5.000,0.030,0.000,1324352.000,14185.000,1621932.000,116064.000,1197604.000,0.000,0.000
Tue Mar  1 21:13:24,5.000,0.030,0.000,1324352.000,14185.000,1621932.000,116064.000,1197604.000,0.000,1.000
Tue Mar  1 21:13:25,5.000,0.030,0.000,1324353.000,14185.000,1621932.000,116064.000,1197604.000,0.000,0.000
Tue Mar  1 21:13:26,5.000,0.030,0.000,1324352.000,14186.000,1621932.000,116064.000,1197604.000,0.000,1.000
Tue Mar  1 21:13:27,5.000,0.030,0.000,1324352.000,14185.000,1621932.000,116064.000,1197604.000,0.000,0.000
Tue Mar  1 21:13:28,5.000,0.030,0.000,1324353.000,14185.000,1621932.000,116064.000,1197604.000,0.000,0.000
Tue Mar  1 21:13:29,5.000,0.030,0.000,1324352.000,14186.000,1621932.000,116064.000,1197604.000,0.000,1.000
Tue Mar  1 21:13:30,5.000,0.030,0.000,1324352.000,14185.000,1621932.000,116064.000,1197604.000,0.000,0.000
Tue Mar  1 21:13:31,5.000,0.030,0.000,1324352.000,14185.000,1621932.000,116064.000,1197604.000,0.000,1.000
Tue Mar  1 21:13:32,5.000,0.030,0.000,1234332.000,13276.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:33,7.000,0.030,0.000,493360.000,5784.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:34,7.000,0.030,0.000,493361.000,5785.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:35,7.000,0.030,0.000,493360.000,5784.000,1621932.000,116064.000,1197608.000,0.000,1.000
Tue Mar  1 21:13:36,7.000,0.030,0.000,493360.000,5785.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:37,7.000,0.030,0.000,493360.000,5785.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:38,7.000,0.030,0.000,493360.000,5784.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:39,7.000,0.030,0.000,493360.000,5785.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:40,7.000,0.030,0.000,493361.000,5785.000,1621932.000,116064.000,1197608.000,0.000,1.000
Tue Mar  1 21:13:41,7.000,0.030,0.000,493360.000,5784.000,1621932.000,116064.000,1197608.000,0.000,0.000
Tue Mar  1 21:13:42,7.000,0.020,0.000,476797.000,5665.000,1621932.000,116064.000,1197612.000,0.000,0.000
Tue Mar  1 21:13:43,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:44,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:45,6.000,0.020,0.000,340731.000,4677.000,1621932.000,116064.000,1197612.000,0.000,0.000
Tue Mar  1 21:13:46,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:47,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:48,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:49,6.000,0.020,0.000,340731.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:50,6.000,0.020,0.000,340730.000,4678.000,1621932.000,116064.000,1197612.000,0.000,0.000
Tue Mar  1 21:13:51,6.000,0.020,0.000,340730.000,4677.000,1621932.000,116064.000,1197612.000,0.000,1.000
Tue Mar  1 21:13:52,6.000,0.020,0.000,359300.000,4849.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:13:53,13.000,0.020,0.000,512083.000,6261.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:13:54,13.000,0.020,0.000,512083.000,6262.000,1621932.000,116064.000,1197620.000,0.000,0.000
Tue Mar  1 21:13:55,13.000,0.020,0.000,512083.000,6261.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:13:56,13.000,0.020,0.000,512083.000,6261.000,1621932.000,116064.000,1197620.000,0.000,0.000
Tue Mar  1 21:13:57,13.000,0.020,0.000,512083.000,6262.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:13:58,13.000,0.020,0.000,512082.000,6261.000,1621932.000,116064.000,1197620.000,0.000,0.000
Tue Mar  1 21:13:59,13.000,0.020,0.000,512083.000,6262.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:14:00,13.000,0.020,0.000,512083.000,6261.000,1621932.000,116064.000,1197620.000,0.000,0.000
Tue Mar  1 21:14:01,13.000,0.020,0.000,512083.000,6262.000,1621932.000,116064.000,1197620.000,0.000,1.000
Tue Mar  1 21:14:02,13.000,0.100,0.000,571151.000,6752.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:03,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:04,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:05,5.000,0.100,0.000,1054962.000,10770.000,1621932.000,116064.000,1197624.000,0.000,1.000
Tue Mar  1 21:14:06,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:07,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:08,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:09,5.000,0.100,0.000,1054962.000,10770.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:10,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,1.000
Tue Mar  1 21:14:11,5.000,0.100,0.000,1054962.000,10769.000,1621932.000,116064.000,1197624.000,0.000,0.000
Tue Mar  1 21:14:12,15.000,0.080,0.000,1044771.000,10542.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:13,5.000,0.080,0.000,1000791.000,9034.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:14,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:15,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,1.000
Tue Mar  1 21:14:16,5.000,0.080,0.000,1000790.000,9034.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:17,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:18,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:19,5.000,0.080,0.000,1000791.000,9034.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:20,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,1.000
Tue Mar  1 21:14:21,5.000,0.080,0.000,1000791.000,9035.000,1620744.000,117252.000,1197632.000,0.000,0.000
Tue Mar  1 21:14:22,5.000,0.070,0.000,997870.000,9220.000,1620744.000,117252.000,1197640.000,0.000,0.000
Tue Mar  1 21:14:23,7.000,0.070,0.000,973947.000,10745.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:24,7.000,0.070,0.000,973947.000,10744.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:25,7.000,0.070,0.000,973948.000,10744.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:26,7.000,0.070,0.000,973947.000,10745.000,1620744.000,117252.000,1197640.000,0.000,1.000
Tue Mar  1 21:14:27,7.000,0.070,0.000,973947.000,10744.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:28,7.000,0.070,0.000,973948.000,10745.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:29,7.000,0.070,0.000,973947.000,10744.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:30,7.000,0.070,0.000,973947.000,10744.000,1620744.000,117252.000,1197640.000,0.000,2.000
Tue Mar  1 21:14:31,7.000,0.070,0.000,973947.000,10745.000,1620744.000,117252.000,1197640.000,0.000,1.000
Tue Mar  1 21:14:32,7.000,0.060,0.000,952351.000,10533.000,1620744.000,117252.000,1197644.000,0.000,2.000
Tue Mar  1 21:14:33,9.000,0.060,0.000,775636.000,8804.000,1620744.000,117252.000,1197644.000,0.000,1.000
Tue Mar  1 21:14:34,9.000,0.060,0.000,775637.000,8804.000,1620744.000,117252.000,1197644.000,0.000,0.000
Tue Mar  1 21:14:35,9.000,0.060,0.000,775637.000,8804.000,1620744.000,117252.000,1197644.000,0.000,1.000
Tue Mar  1 21:14:36,9.000,0.060,0.000,775636.000,8804.000,1620744.000,117252.000,1197644.000,0.000,0.000
Tue Mar  1 21:14:37,9.000,0.060,0.000,775637.000,8804.000,1620744.000,117252.000,1197644.000,0.000,1.000
Tue Mar  1 21:14:38,9.000,0.060,0.000,775636.000,8804.000,1620744.000,117252.000,1197644.000,0.000,1.000
Tue Mar  1 21:14:39,9.000,0.060,0.000,775637.000,8804.000,1620744.000,117252.000,1197644.000,0.000,0.000
Tue Mar  1 21:14:40,9.000,0.060,0.000,775636.000,8804.000,1620744.000,117252.000,1197644.000,0.000,1.000
Tue Mar  1 21:14:41,9.000,0.060,0.000,775637.000,8804.000,1620744.000,117252.000,1197644.000,0.000,0.000
Tue Mar  1 21:14:42,8.000,0.050,0.000,776400.000,8838.000,1620744.000,117252.000,1197652.000,0.000,1.000
Tue Mar  1 21:14:43,4.000,0.050,0.000,782651.000,9112.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:44,4.000,0.050,0.000,782652.000,9113.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:45,4.000,0.050,0.000,782651.000,9112.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:46,4.000,0.050,0.000,782652.000,9113.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:47,4.000,0.050,0.000,782651.000,9113.000,1620744.000,117252.000,1197652.000,0.000,2.000
Tue Mar  1 21:14:48,4.000,0.050,0.000,782652.000,9112.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:49,4.000,0.050,0.000,782651.000,9113.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:50,4.000,0.050,0.000,782652.000,9112.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:51,4.000,0.050,0.000,782651.000,9113.000,1620744.000,117252.000,1197652.000,0.000,3.000
Tue Mar  1 21:14:52,5.000,0.040,0.000,802667.000,9410.000,1620744.000,117252.000,1197656.000,0.000,2.000
Tue Mar  1 21:14:53,5.000,0.040,0.000,966572.000,11849.000,1620744.000,117252.000,1197656.000,0.000,0.000
Tue Mar  1 21:14:54,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,1.000
Tue Mar  1 21:14:55,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,0.000
Tue Mar  1 21:14:56,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,1.000
Tue Mar  1 21:14:57,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,0.000
Tue Mar  1 21:14:58,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,0.000
Tue Mar  1 21:14:59,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,1.000
Tue Mar  1 21:15:00,5.000,0.040,0.000,966573.000,11848.000,1620744.000,117252.000,1197656.000,0.000,0.000
Tue Mar  1 21:15:01,5.000,0.040,0.000,966572.000,11848.000,1620744.000,117252.000,1197656.000,0.000,1.000
Tue Mar  1 21:15:02,5.000,0.040,0.000,949466.000,11548.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:03,13.000,0.040,0.000,808803.000,9073.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:04,13.000,0.040,0.000,808803.000,9074.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:05,13.000,0.040,0.000,808803.000,9073.000,1620744.000,117252.000,1197664.000,0.000,1.000
Tue Mar  1 21:15:06,13.000,0.040,0.000,808804.000,9073.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:07,13.000,0.040,0.000,808803.000,9074.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:08,13.000,0.040,0.000,808803.000,9073.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:09,13.000,0.040,0.000,808803.000,9074.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:10,13.000,0.040,0.000,808804.000,9073.000,1620744.000,117252.000,1197664.000,0.000,1.000
Tue Mar  1 21:15:11,13.000,0.040,0.000,808803.000,9074.000,1620744.000,117252.000,1197664.000,0.000,0.000
Tue Mar  1 21:15:12,22.000,0.030,0.000,766463.000,8570.000,1619752.000,118244.000,1197668.000,0.000,0.000
Tue Mar  1 21:15:13,3.000,0.030,0.000,433316.000,4590.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:14,3.000,0.030,0.000,433316.000,4590.000,1619752.000,118244.000,1197668.000,0.000,1.000
Tue Mar  1 21:15:15,3.000,0.030,0.000,433316.000,4591.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:16,3.000,0.030,0.000,433315.000,4590.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:17,3.000,0.030,0.000,433316.000,4591.000,1619752.000,118244.000,1197668.000,0.000,1.000
Tue Mar  1 21:15:18,3.000,0.030,0.000,433316.000,4590.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:19,3.000,0.030,0.000,433316.000,4590.000,1619752.000,118244.000,1197668.000,0.000,1.000
Tue Mar  1 21:15:20,3.000,0.030,0.000,433316.000,4591.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:21,3.000,0.030,0.000,433316.000,4590.000,1619752.000,118244.000,1197668.000,0.000,2.000
Tue Mar  1 21:15:22,4.000,0.030,0.000,404866.000,4362.000,1619752.000,118244.000,1197680.000,0.000,1.000
Tue Mar  1 21:15:23,8.000,0.030,0.000,171342.000,2490.000,1619752.000,118244.000,1197680.000,0.000,0.000
Tue Mar  1 21:15:24,8.000,0.030,0.000,171341.000,2490.000,1619752.000,118244.000,1197680.000,0.000,1.000
Tue Mar  1 21:15:25,8.000,0.030,0.000,171342.000,2489.000,1619752.000,118244.000,1197680.000,0.000,0.000
Tue Mar  1 21:15:26,8.000,0.030,0.000,171342.000,2490.000,1619752.000,118244.000,1197680.000,0.000,1.000
Tue Mar  1 21:15:27,8.000,0.030,0.000,171342.000,2489.000,1619752.000,118244.000,1197680.000,0.000,0.000
Tue Mar  1 21:15:28,8.000,0.030,0.000,171342.000,2490.000,1619752.000,118244.000,1197680.000,0.000,0.000
Tue Mar  1 21:15:29,8.000,0.030,0.000,171342.000,2490.000,1619752.000,118244.000,1197680.000,0.000,1.000
Tue Mar  1 21:15:30,8.000,0.030,0.000,171342.000,2489.000,1619752.000,118244.000,1197680.000,0.000,0.000
Tue Mar  1 21:15:31,8.000,0.030,0.000,171342.000,2490.000,1619752.000,118244.000,1197680.000,0.000,1.000
Tue Mar  1 21:15:32,7.000,0.020,0.000,174444.000,2526.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:33,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:34,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,1.000
Tue Mar  1 21:15:35,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:36,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,1.000
Tue Mar  1 21:15:37,3.000,0.020,0.000,199998.000,2825.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:38,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:39,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,1.000
Tue Mar  1 21:15:40,3.000,0.020,0.000,199997.000,2826.000,1619752.000,118244.000,1197684.000,0.000,0.000
Tue Mar  1 21:15:41,3.000,0.020,0.000,199998.000,2826.000,1619752.000,118244.000,1197684.000,0.000,1.000
Tue Mar  1 21:15:42,4.000,0.020,0.000,434245.000,5458.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:43,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:44,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,1.000
Tue Mar  1 21:15:45,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:46,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,1.000
Tue Mar  1 21:15:47,7.000,0.020,0.000,2363383.000,27132.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:48,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:49,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,1.000
Tue Mar  1 21:15:50,7.000,0.020,0.000,2363384.000,27133.000,1619752.000,118244.000,1197688.000,0.000,0.000
Tue Mar  1 21:15:51,7.000,0.020,0.000,2363383.000,27133.000,1619752.000,118244.000,1197688.000,0.000,1.000
Tue Mar  1 21:15:52,7.000,0.020,0.000,2146125.000,24761.000,1619752.000,118244.000,1197692.000,0.000,0.000
Tue Mar  1 21:15:53,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:15:54,9.000,0.020,0.000,359723.000,5252.000,1619752.000,118244.000,1197692.000,0.000,0.000
Tue Mar  1 21:15:55,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:15:56,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:15:57,9.000,0.020,0.000,359722.000,5253.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:15:58,9.000,0.020,0.000,359723.000,5252.000,1619752.000,118244.000,1197692.000,0.000,0.000
Tue Mar  1 21:15:59,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:16:00,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,1.000
Tue Mar  1 21:16:01,9.000,0.020,0.000,359722.000,5252.000,1619752.000,118244.000,1197692.000,0.000,0.000
Tue Mar  1 21:16:02,9.000,0.090,0.000,408104.000,5707.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:03,8.000,0.090,0.000,804199.000,9422.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:04,8.000,0.090,0.000,804200.000,9423.000,1619752.000,118244.000,1197696.000,0.000,0.000
Tue Mar  1 21:16:05,8.000,0.090,0.000,804199.000,9422.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:06,8.000,0.090,0.000,804199.000,9423.000,1619752.000,118244.000,1197696.000,0.000,0.000
Tue Mar  1 21:16:07,8.000,0.090,0.000,804199.000,9423.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:08,8.000,0.090,0.000,804199.000,9422.000,1619752.000,118244.000,1197696.000,0.000,0.000
Tue Mar  1 21:16:09,8.000,0.090,0.000,804200.000,9423.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:10,8.000,0.090,0.000,804199.000,9422.000,1619752.000,118244.000,1197696.000,0.000,0.000
Tue Mar  1 21:16:11,8.000,0.090,0.000,804199.000,9423.000,1619752.000,118244.000,1197696.000,0.000,1.000
Tue Mar  1 21:16:12,17.000,0.080,0.000,760290.000,8838.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:13,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:14,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:15,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,1.000
Tue Mar  1 21:16:16,3.000,0.080,0.000,417419.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:17,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:18,3.000,0.080,0.000,417420.000,4220.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:19,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:20,3.000,0.080,0.000,417419.000,4221.000,1620612.000,117384.000,1197700.000,0.000,1.000
Tue Mar  1 21:16:21,3.000,0.080,0.000,417420.000,4221.000,1620612.000,117384.000,1197700.000,0.000,0.000
Tue Mar  1 21:16:22,4.000,0.070,0.000,448797.000,4719.000,1620612.000,117384.000,1197712.000,0.000,0.000
Tue Mar  1 21:16:23,7.000,0.070,0.000,705927.000,8795.000,1620612.000,117384.000,1197712.000,0.000,2.000
Tue Mar  1 21:16:24,7.000,0.070,0.000,705927.000,8796.000,1620612.000,117384.000,1197712.000,0.000,1.000
