Time,kernel.all.cpu.sys,kernel.all.load["1 minute"],network.tcp.retranssegs,network.interface.out.bytes["eth0"],network.interface.in.bytes["eth0"],mem.util.used,mem.util.free,mem.util.cached,disk.dev.read["sda"],disk.dev.write["sda"]
Tue Mar  1 22:57:20,4.000,0.200,0.000,1238116.000,12285.000,753044.000,984952.000,477812.000,0.000,1.000
Tue Mar  1 22:57:21,4.000,0.200,0.000,1238117.000,12285.000,753044.000,984952.000,477812.000,0.000,0.000
Tue Mar  1 22:57:22,5.000,0.170,0.000,1178434.000,11824.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:23,5.000,0.170,0.000,689500.000,8041.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:24,5.000,0.170,0.000,689501.000,8040.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:25,5.000,0.170,0.000,689500.000,8041.000,753044.000,984952.000,477832.000,0.000,1.000
Tue Mar  1 22:57:26,5.000,0.170,0.000,689501.000,8041.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:27,5.000,0.170,0.000,689500.000,8041.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:28,5.000,0.170,0.000,689501.000,8040.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:29,5.000,0.170,0.000,689500.000,8041.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:30,5.000,0.170,0.000,689501.000,8041.000,753044.000,984952.000,477832.000,0.000,1.000
Tue Mar  1 22:57:31,5.000,0.170,0.000,689500.000,8041.000,753044.000,984952.000,477832.000,0.000,0.000
Tue Mar  1 22:57:32,5.000,0.140,0.000,654894.000,7681.000,753044.000,984952.000,477836.000,0.000,0.000
Tue Mar  1 22:57:33,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:34,5.000,0.140,0.000,369880.000,4716.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:35,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:36,5.000,0.140,0.000,369879.000,4717.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:37,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:38,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:39,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:40,5.000,0.140,0.000,369879.000,4716.000,753044.000,984952.000,477836.000,0.000,2.000
Tue Mar  1 22:57:41,5.000,0.140,0.000,369880.000,4717.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:42,4.000,0.120,0.000,431940.000,5479.000,753044.000,984952.000,477840.000,0.000,2.000
Tue Mar  1 22:57:43,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,1.000
Tue Mar  1 22:57:44,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,0.000
Tue Mar  1 22:57:45,4.000,0.120,0.000,942533.000,11745.000,753044.000,984952.000,477840.000,0.000,1.000
Tue Mar  1 22:57:46,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,0.000
Tue Mar  1 22:57:47,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,1.000
Tue Mar  1 22:57:48,4.000,0.120,0.000,942533.000,11745.000,753044.000,984952.000,477840.000,0.000,0.000
Tue Mar  1 22:57:49,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,1.000
Tue Mar  1 22:57:50,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,0.000
Tue Mar  1 22:57:51,4.000,0.120,0.000,942533.000,11744.000,753044.000,984952.000,477840.000,0.000,1.000
Tue Mar  1 22:57:52,5.000,0.100,0.000,936657.000,11527.000,753044.000,984952.000,477836.000,0.000,0.000
Tue Mar  1 22:57:53,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:54,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,0.000
Tue Mar  1 22:57:55,6.000,0.100,0.000,888308.000,9734.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:56,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:57,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:57:58,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,0.000
Tue Mar  1 22:57:59,6.000,0.100,0.000,888307.000,9734.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:58:00,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,1.000
Tue Mar  1 22:58:01,6.000,0.100,0.000,888308.000,9733.000,753044.000,984952.000,477836.000,0.000,0.000
Tue Mar  1 22:58:02,7.000,0.090,0.000,835338.000,9193.000,753044.000,984952.000,477848.000,0.000,1.000
Tue Mar  1 22:58:03,18.000,0.090,0.000,401628.000,4770.000,753044.000,984952.000,477848.000,5.000,4.000
Tue Mar  1 22:58:04,18.000,0.090,0.000,401628.000,4769.000,753044.000,984952.000,477848.000,4.000,4.000
Tue Mar  1 22:58:05,18.000,0.090,0.000,401628.000,4770.000,753044.000,984952.000,477848.000,4.000,3.000
Tue Mar  1 22:58:06,18.000,0.090,0.000,401628.000,4769.000,753044.000,984952.000,477848.000,5.000,4.000
Tue Mar  1 22:58:07,18.000,0.090,0.000,401628.000,4770.000,753044.000,984952.000,477848.000,4.000,3.000
Tue Mar  1 22:58:08,18.000,0.090,0.000,401628.000,4770.000,753044.000,984952.000,477848.000,4.000,4.000
Tue Mar  1 22:58:09,18.000,0.090,0.000,401628.000,4769.000,753044.000,984952.000,477848.000,5.000,4.000
Tue Mar  1 22:58:10,18.000,0.090,0.000,401628.000,4770.000,753044.000,984952.000,477848.000,4.000,3.000
Tue Mar  1 22:58:11,18.000,0.090,0.000,401628.000,4769.000,753044.000,984952.000,477848.000,4.000,4.000
Tue Mar  1 22:58:12,27.000,0.070,0.000,398007.000,4704.000,754556.000,983440.000,478008.000,4.000,3.000
Tue Mar  1 22:58:13,6.000,0.070,0.000,379170.000,4286.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:14,6.000,0.070,0.000,379170.000,4287.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:15,6.000,0.070,0.000,379170.000,4286.000,754556.000,983440.000,478008.000,0.000,1.000
Tue Mar  1 22:58:16,6.000,0.070,0.000,379170.000,4287.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:17,6.000,0.070,0.000,379170.000,4286.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:18,6.000,0.070,0.000,379170.000,4287.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:19,6.000,0.070,0.000,379170.000,4286.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:20,6.000,0.070,0.000,379171.000,4287.000,754556.000,983440.000,478008.000,0.000,1.000
Tue Mar  1 22:58:21,6.000,0.070,0.000,379170.000,4286.000,754556.000,983440.000,478008.000,0.000,0.000
Tue Mar  1 22:58:22,6.000,0.060,0.000,425915.000,4717.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:23,6.000,0.060,0.000,809238.000,8243.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:24,6.000,0.060,0.000,809238.000,8243.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:25,6.000,0.060,0.000,809238.000,8242.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:26,6.000,0.060,0.000,809239.000,8243.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:27,6.000,0.060,0.000,809238.000,8243.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:28,6.000,0.060,0.000,809238.000,8243.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:29,6.000,0.060,0.000,809238.000,8242.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:30,6.000,0.060,0.000,809238.000,8243.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:31,6.000,0.060,0.000,809239.000,8243.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:32,6.000,0.050,0.000,835537.000,8681.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:33,7.000,0.050,0.000,1051215.000,12279.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:34,7.000,0.050,0.000,1051215.000,12278.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:35,7.000,0.050,0.000,1051215.000,12279.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:36,7.000,0.050,0.000,1051215.000,12278.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:37,7.000,0.050,0.000,1051215.000,12279.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:38,7.000,0.050,0.000,1051215.000,12278.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:39,7.000,0.050,0.000,1051215.000,12278.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:40,7.000,0.050,0.000,1051215.000,12279.000,754556.000,983440.000,478024.000,0.000,1.000
Tue Mar  1 22:58:41,7.000,0.050,0.000,1051215.000,12278.000,754556.000,983440.000,478024.000,0.000,0.000
Tue Mar  1 22:58:42,7.000,0.040,0.000,1048403.000,12240.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:43,5.000,0.040,0.000,1025380.000,11921.000,754556.000,983440.000,478028.000,0.000,2.000
Tue Mar  1 22:58:44,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:45,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:46,5.000,0.040,0.000,1025380.000,11921.000,754556.000,983440.000,478028.000,0.000,2.000
Tue Mar  1 22:58:47,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:48,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,2.000
Tue Mar  1 22:58:49,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:50,5.000,0.040,0.000,1025380.000,11921.000,754556.000,983440.000,478028.000,0.000,1.000
Tue Mar  1 22:58:51,5.000,0.040,0.000,1025380.000,11922.000,754556.000,983440.000,478028.000,0.000,2.000
Tue Mar  1 22:58:52,5.000,0.040,0.000,1009973.000,11759.000,754556.000,983440.000,478040.000,0.000,1.000
Tue Mar  1 22:58:53,7.000,0.040,0.000,883823.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:58:54,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:58:55,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,1.000
Tue Mar  1 22:58:56,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:58:57,7.000,0.040,0.000,883823.000,10427.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:58:58,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:58:59,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:59:00,7.000,0.040,0.000,883823.000,10426.000,754556.000,983440.000,478040.000,0.000,1.000
Tue Mar  1 22:59:01,7.000,0.040,0.000,883824.000,10426.000,754556.000,983440.000,478040.000,0.000,0.000
Tue Mar  1 22:59:02,7.000,0.030,0.000,868059.000,10184.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:03,10.000,0.030,0.000,739195.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:04,10.000,0.030,0.000,739194.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:05,10.000,0.030,0.000,739194.000,8202.000,754556.000,983440.000,478048.000,0.000,1.000
Tue Mar  1 22:59:06,10.000,0.030,0.000,739194.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:07,10.000,0.030,0.000,739195.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:08,10.000,0.030,0.000,739194.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:09,10.000,0.030,0.000,739194.000,8202.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:10,10.000,0.030,0.000,739195.000,8201.000,754556.000,983440.000,478048.000,0.000,1.000
Tue Mar  1 22:59:11,10.000,0.030,0.000,739194.000,8201.000,754556.000,983440.000,478048.000,0.000,0.000
Tue Mar  1 22:59:12,10.000,0.030,0.000,748304.000,8204.000,754296.000,983700.000,478052.000,0.000,0.000
Tue Mar  1 22:59:13,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,3.000
Tue Mar  1 22:59:14,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,2.000
Tue Mar  1 22:59:15,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,2.000
Tue Mar  1 22:59:16,8.000,0.030,0.000,855885.000,8547.000,754296.000,983700.000,478052.000,0.000,3.000
Tue Mar  1 22:59:17,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,2.000
Tue Mar  1 22:59:18,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,3.000
Tue Mar  1 22:59:19,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,2.000
Tue Mar  1 22:59:20,8.000,0.030,0.000,855885.000,8547.000,754296.000,983700.000,478052.000,0.000,2.000
Tue Mar  1 22:59:21,8.000,0.030,0.000,855884.000,8546.000,754296.000,983700.000,478052.000,0.000,3.000
Tue Mar  1 22:59:22,8.000,0.020,0.000,867551.000,8750.000,754296.000,983700.000,478060.000,0.000,2.000
Tue Mar  1 22:59:23,5.000,0.020,0.000,963183.000,10415.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:24,5.000,0.020,0.000,963182.000,10416.000,754296.000,983700.000,478060.000,0.000,1.000
Tue Mar  1 22:59:25,5.000,0.020,0.000,963183.000,10415.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:26,5.000,0.020,0.000,963182.000,10416.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:27,5.000,0.020,0.000,963182.000,10415.000,754296.000,983700.000,478060.000,0.000,1.000
Tue Mar  1 22:59:28,5.000,0.020,0.000,963183.000,10416.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:29,5.000,0.020,0.000,963182.000,10415.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:30,5.000,0.020,0.000,963183.000,10416.000,754296.000,983700.000,478060.000,0.000,0.000
Tue Mar  1 22:59:31,5.000,0.020,0.000,963182.000,10415.000,754296.000,983700.000,478060.000,0.000,1.000
Tue Mar  1 22:59:32,5.000,0.020,0.000,921750.000,9979.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:33,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:34,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:35,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:36,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:37,6.000,0.020,0.000,579474.000,6372.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:38,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:39,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:40,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:41,6.000,0.020,0.000,579473.000,6372.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:42,5.000,0.020,0.000,547041.000,6090.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:43,4.000,0.020,0.000,280982.000,3771.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:44,4.000,0.020,0.000,280981.000,3772.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:45,4.000,0.020,0.000,280982.000,3772.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:46,4.000,0.020,0.000,280981.000,3771.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:47,4.000,0.020,0.000,280982.000,3772.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:48,4.000,0.020,0.000,280981.000,3772.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:49,4.000,0.020,0.000,280982.000,3771.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:50,4.000,0.020,0.000,280981.000,3772.000,754296.000,983700.000,478064.000,0.000,0.000
Tue Mar  1 22:59:51,4.000,0.020,0.000,280982.000,3771.000,754296.000,983700.000,478064.000,0.000,1.000
Tue Mar  1 22:59:52,6.000,0.090,0.000,276371.000,3669.000,754296.000,983700.000,478076.000,0.000,0.000
Tue Mar  1 22:59:53,14.000,0.090,0.000,238474.000,2817.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 22:59:54,14.000,0.090,0.000,238474.000,2818.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 22:59:55,14.000,0.090,0.000,238474.000,2818.000,754296.000,983700.000,478076.000,2.000,0.000
Tue Mar  1 22:59:56,14.000,0.090,0.000,238474.000,2817.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 22:59:57,14.000,0.090,0.000,238474.000,2818.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 22:59:58,14.000,0.090,0.000,238475.000,2818.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 22:59:59,14.000,0.090,0.000,238474.000,2817.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 23:00:00,14.000,0.090,0.000,238474.000,2818.000,754296.000,983700.000,478076.000,2.000,0.000
Tue Mar  1 23:00:01,14.000,0.090,0.000,238474.000,2818.000,754296.000,983700.000,478076.000,2.000,1.000
Tue Mar  1 23:00:02,13.000,0.080,0.000,216674.000,2592.000,754296.000,983700.000,478900.000,2.000,1.000
Tue Mar  1 23:00:03,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,0.000
Tue Mar  1 23:00:04,9.000,0.080,0.000,38029.000,749.000,754296.000,983700.000,478900.000,0.000,1.000
Tue Mar  1 23:00:05,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,0.000
Tue Mar  1 23:00:06,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,1.000
Tue Mar  1 23:00:07,9.000,0.080,0.000,38029.000,748.000,754296.000,983700.000,478900.000,0.000,0.000
Tue Mar  1 23:00:08,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,0.000
Tue Mar  1 23:00:09,9.000,0.080,0.000,38029.000,748.000,754296.000,983700.000,478900.000,0.000,1.000
Tue Mar  1 23:00:10,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,0.000
Tue Mar  1 23:00:11,9.000,0.080,0.000,38028.000,748.000,754296.000,983700.000,478900.000,0.000,1.000
Tue Mar  1 23:00:12,8.000,0.070,0.000,45660.000,861.000,755288.000,982708.000,478892.000,0.000,0.000
Tue Mar  1 23:00:13,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,2.000,2.000
Tue Mar  1 23:00:14,6.000,0.070,0.000,61140.000,1301.000,755288.000,982708.000,478892.000,1.000,2.000
Tue Mar  1 23:00:15,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,2.000,2.000
Tue Mar  1 23:00:16,5.000,0.070,0.000,61139.000,1302.000,755288.000,982708.000,478892.000,2.000,1.000
Tue Mar  1 23:00:17,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,1.000,2.000
Tue Mar  1 23:00:18,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,2.000,2.000
Tue Mar  1 23:00:19,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,1.000,2.000
Tue Mar  1 23:00:20,5.000,0.070,0.000,61139.000,1301.000,755288.000,982708.000,478892.000,2.000,2.000
Tue Mar  1 23:00:21,5.000,0.070,0.000,61139.000,1302.000,755288.000,982708.000,478892.000,2.000,1.000
Tue Mar  1 23:00:22,4.000,0.060,0.000,64459.000,1352.000,755288.000,982708.000,479468.000,1.000,2.000
Tue Mar  1 23:00:23,4.000,0.060,0.000,91588.000,1768.000,755288.000,982708.000,479468.000,2.000,2.000
Tue Mar  1 23:00:24,4.000,0.060,0.000,91589.000,1769.000,755288.000,982708.000,479468.000,2.000,1.000
Tue Mar  1 23:00:25,4.000,0.060,0.000,91588.000,1768.000,755288.000,982708.000,479468.000,2.000,2.000
Tue Mar  1 23:00:26,4.000,0.060,0.000,91589.000,1769.000,755288.000,982708.000,479468.000,1.000,1.000
Tue Mar  1 23:00:27,4.000,0.060,0.000,91588.000,1768.000,755288.000,982708.000,479468.000,2.000,2.000
Tue Mar  1 23:00:28,4.000,0.060,0.000,91589.000,1768.000,755288.000,982708.000,479468.000,2.000,1.000
Tue Mar  1 23:00:29,4.000,0.060,0.000,91588.000,1769.000,755288.000,982708.000,479468.000,2.000,2.000
Tue Mar  1 23:00:30,4.000,0.060,0.000,91588.000,1768.000,755288.000,982708.000,479468.000,2.000,1.000
Tue Mar  1 23:00:31,4.000,0.060,0.000,91589.000,1769.000,755288.000,982708.000,479468.000,1.000,2.000
Tue Mar  1 23:00:32,5.000,0.050,0.000,90748.000,1764.000,755288.000,982708.000,480284.000,2.000,1.000
Tue Mar  1 23:00:33,5.000,0.050,0.000,83857.000,1732.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:34,5.000,0.050,0.000,83856.000,1732.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:35,5.000,0.050,0.000,83856.000,1731.000,755288.000,982708.000,480284.000,1.000,1.000
Tue Mar  1 23:00:36,5.000,0.050,0.000,83857.000,1732.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:37,5.000,0.050,0.000,83856.000,1732.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:38,5.000,0.050,0.000,83857.000,1731.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:39,5.000,0.050,0.000,83856.000,1732.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:40,5.000,0.050,0.000,83856.000,1732.000,755288.000,982708.000,480284.000,1.000,1.000
Tue Mar  1 23:00:41,5.000,0.050,0.000,83857.000,1731.000,755288.000,982708.000,480284.000,1.000,0.000
Tue Mar  1 23:00:42,5.000,0.040,0.000,83009.000,1718.000,755288.000,982708.000,481240.000,1.000,0.000
Tue Mar  1 23:00:43,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,1.000,1.000
Tue Mar  1 23:00:44,8.000,0.040,0.000,76059.000,1599.000,755288.000,982708.000,481240.000,0.000,1.000
Tue Mar  1 23:00:45,8.000,0.040,0.000,76058.000,1600.000,755288.000,982708.000,481240.000,1.000,0.000
Tue Mar  1 23:00:46,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,1.000,1.000
Tue Mar  1 23:00:47,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,1.000,1.000
Tue Mar  1 23:00:48,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,0.000,1.000
Tue Mar  1 23:00:49,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,1.000,1.000
Tue Mar  1 23:00:50,8.000,0.040,0.000,76058.000,1599.000,755288.000,982708.000,481240.000,1.000,0.000
Tue Mar  1 23:00:51,8.000,0.040,0.000,76059.000,1600.000,755288.000,982708.000,481240.000,0.000,1.000
Tue Mar  1 23:00:52,8.000,0.040,0.000,74428.000,1565.000,755288.000,982708.000,481960.000,1.000,1.000
Tue Mar  1 23:00:53,9.000,0.040,0.000,61079.000,1281.000,755288.000,982708.000,481960.000,1.000,0.000
Tue Mar  1 23:00:54,9.000,0.040,0.000,61079.000,1280.000,755288.000,982708.000,481960.000,0.000,0.000
Tue Mar  1 23:00:55,9.000,0.040,0.000,61079.000,1281.000,755288.000,982708.000,481960.000,1.000,1.000
Tue Mar  1 23:00:56,9.000,0.040,0.000,61080.000,1280.000,755288.000,982708.000,481960.000,0.000,0.000
Tue Mar  1 23:00:57,9.000,0.040,0.000,61079.000,1280.000,755288.000,982708.000,481960.000,1.000,0.000
Tue Mar  1 23:00:58,9.000,0.040,0.000,61079.000,1281.000,755288.000,982708.000,481960.000,1.000,0.000
Tue Mar  1 23:00:59,9.000,0.040,0.000,61079.000,1280.000,755288.000,982708.000,481960.000,0.000,0.000
Tue Mar  1 23:01:00,9.000,0.040,0.000,61079.000,1281.000,755288.000,982708.000,481960.000,1.000,1.000
Tue Mar  1 23:01:01,9.000,0.040,0.000,61079.000,1280.000,755288.000,982708.000,481960.000,0.000,0.000
Tue Mar  1 23:01:02,9.000,0.110,0.000,62472.000,1294.000,755288.000,982708.000,482624.000,1.000,0.000
Tue Mar  1 23:01:03,7.000,0.110,0.000,73877.000,1403.000,755288.000,982708.000,482624.000,1.000,3.000
Tue Mar  1 23:01:04,7.000,0.110,0.000,73878.000,1404.000,755288.000,982708.000,482624.000,0.000,2.000
Tue Mar  1 23:01:05,7.000,0.110,0.000,73877.000,1404.000,755288.000,982708.000,482624.000,1.000,2.000
Tue Mar  1 23:01:06,7.000,0.110,0.000,73877.000,1403.000,755288.000,982708.000,482624.000,0.000,2.000
Tue Mar  1 23:01:07,7.000,0.110,0.000,73877.000,1404.000,755288.000,982708.000,482624.000,1.000,3.000
Tue Mar  1 23:01:08,7.000,0.110,0.000,73877.000,1403.000,755288.000,982708.000,482624.000,1.000,2.000
Tue Mar  1 23:01:09,7.000,0.110,0.000,73878.000,1404.000,755288.000,982708.000,482624.000,0.000,2.000
Tue Mar  1 23:01:10,7.000,0.110,0.000,73877.000,1403.000,755288.000,982708.000,482624.000,1.000,3.000
